AREANM,AREACD,Year,GDHI,UK_Average,Diff_from_UK_Avg,Pct_of_UK_Avg,Income_Category
West Sussex (South West),UKJ27,1998,12118,10965.474860335196,1152.5251396648036,110.51049000927236,Low
West Sussex (North East),UKJ28,1998,15191,10965.474860335196,4225.525139664804,138.53481215801753,Medium
Portsmouth,UKJ31,1998,9529,10965.474860335196,-1436.4748603351964,86.90002139778481,Low
Southampton,UKJ32,1998,9655,10965.474860335196,-1310.4748603351964,88.04908244260807,Low
Isle of Wight,UKJ34,1998,10196,10965.474860335196,-769.4748603351964,92.9827493096667,Low
South Hampshire,UKJ35,1998,11127,10965.474860335196,161.52513966480365,101.47303369641638,Low
Central Hampshire,UKJ36,1998,13923,10965.474860335196,2957.5251396648036,126.97124545297072,Low
North Hampshire,UKJ37,1998,14232,10965.474860335196,3266.5251396648036,129.78918087241823,Low
Medway,UKJ41,1998,10784,10965.474860335196,-181.47486033519635,98.3450341855086,Low
Kent Thames Gateway,UKJ43,1998,10928,10965.474860335196,-37.474860335196354,99.65824680816375,Low
East Kent,UKJ44,1998,9375,10965.474860335196,-1590.4748603351964,85.49561345411193,Low
Mid Kent,UKJ45,1998,12918,10965.474860335196,1952.5251396648036,117.80611569068992,Low
West Kent,UKJ46,1998,16020,10965.474860335196,5054.525139664804,146.09490427038648,Medium
"Bristol, City of",UKK11,1998,10661,10965.474860335196,-304.47486033519635,97.22333173699064,Low
"Bath and North East Somerset, North Somerset and South Gloucestershire",UKK12,1998,12663,10965.474860335196,1697.5251396648036,115.48063500473806,Low
Gloucestershire,UKK13,1998,12112,10965.474860335196,1146.5251396648036,110.45577281666172,Low
Swindon,UKK14,1998,11739,10965.474860335196,773.5251396648036,107.0541873427008,Low
Wiltshire CC,UKK15,1998,12096,10965.474860335196,1130.5251396648036,110.30986030303337,Low
Bournemouth and Poole,UKK21,1998,11778,10965.474860335196,812.5251396648036,107.40984909466991,Low
Dorset CC,UKK22,1998,12445,10965.474860335196,1479.5251396648036,113.4925770065518,Low
Somerset,UKK23,1998,11466,10965.474860335196,500.52513966480365,104.56455507891707,Low
Cornwall and Isles of Scilly,UKK30,1998,10249,10965.474860335196,-716.4748603351964,93.46608451106061,Low
Plymouth,UKK41,1998,9632,10965.474860335196,-1333.4748603351964,87.83933320426732,Low
Torbay,UKK42,1998,10176,10965.474860335196,-789.4748603351964,92.80035866763126,Low
Devon CC,UKK43,1998,11441,10965.474860335196,475.52513966480365,104.33656677637275,Low
Isle of Anglesey,UKL11,1998,10059,10965.474860335196,-906.4748603351964,91.73337341172395,Low
Gwynedd,UKL12,1998,9081,10965.474860335196,-1884.4748603351964,82.81447101619098,Low
Conwy and Denbighshire,UKL13,1998,10555,10965.474860335196,-410.47486033519635,96.25666133420282,Low
South West Wales,UKL14,1998,9364,10965.474860335196,-1601.4748603351964,85.39529860099245,Low
Central Valleys,UKL15,1998,8128,10965.474860335196,-2837.4748603351964,74.12355692320233,Low
Gwent Valleys,UKL16,1998,8986,10965.474860335196,-1979.4748603351964,81.94811546652265,Low
Bridgend and Neath Port Talbot,UKL17,1998,10005,10965.474860335196,-960.4748603351964,91.24091867822825,Low
Swansea,UKL18,1998,9728,10965.474860335196,-1237.4748603351964,88.71480828603742,Low
Monmouthshire and Newport,UKL21,1998,9990,10965.474860335196,-975.4748603351964,91.10412569670167,Low
Cardiff and Vale of Glamorgan,UKL22,1998,10372,10965.474860335196,-593.4748603351964,94.58778695957855,Low
Flintshire and Wrexham,UKL23,1998,9916,10965.474860335196,-1049.4748603351964,90.42928032117055,Low
Powys,UKL24,1998,9309,10965.474860335196,-1656.4748603351964,84.89372433539498,Low
Aberdeen City and Aberdeenshire,UKM50,1998,11479,10965.474860335196,513.5251396648036,104.6831089962401,Low
Caithness & Sutherland and Ross & Cromarty,UKM61,1998,10165,10965.474860335196,-800.4748603351964,92.70004381451177,Low
"Inverness & Nairn and Moray, Badenoch & Strathspey",UKM62,1998,9248,10965.474860335196,-1717.4748603351964,84.3374328771869,Low
"Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute",UKM63,1998,8592,10965.474860335196,-2373.4748603351964,78.35501981842451,Low
Na h-Eileanan Siar (Western Isles),UKM64,1998,9095,10965.474860335196,-1870.4748603351964,82.9421444656158,Low
Orkney Islands,UKM65,1998,8834,10965.474860335196,-2131.4748603351964,80.56194658705331,Low
Shetland Islands,UKM66,1998,9378,10965.474860335196,-1587.4748603351964,85.52297205041725,Low
Angus and Dundee City,UKM71,1998,9707,10965.474860335196,-1258.4748603351964,88.52329811190022,Low
Clackmannanshire and Fife,UKM72,1998,9604,10965.474860335196,-1361.4748603351964,87.58398630541771,Low
East Lothian and Midlothian,UKM73,1998,10529,10965.474860335196,-436.47486033519635,96.01955349955675,Low
"Edinburgh, City of",UKM75,1998,12795,10965.474860335196,1829.5251396648036,116.68441324217196,Low
Falkirk,UKM76,1998,9134,10965.474860335196,-1831.4748603351964,83.2978062175849,Low
Perth & Kinross and Stirling,UKM77,1998,11736,10965.474860335196,770.5251396648036,107.02682874639548,Low
West Lothian,UKM78,1998,8960,10965.474860335196,-2005.4748603351964,81.71100763187657,Low
"East Dunbartonshire, West Dunbartonshire and Helensburgh & Lomond",UKM81,1998,9888,10965.474860335196,-1077.4748603351964,90.17393342232094,Low
Glasgow City,UKM82,1998,9349,10965.474860335196,-1616.4748603351964,85.25850561946586,Low
"Inverclyde, East Renfrewshire and Renfrewshire",UKM83,1998,10838,10965.474860335196,-127.47486033519635,98.83748891900427,Low
North Lanarkshire,UKM84,1998,9143,10965.474860335196,-1822.4748603351964,83.37988200650085,Low
Scottish Borders,UKM91,1998,10217,10965.474860335196,-748.4748603351964,93.17425948380391,Low
Dumfries & Galloway,UKM92,1998,9759,10965.474860335196,-1206.4748603351964,88.99751378119237,Low
East Ayrshire and North Ayrshire mainland,UKM93,1998,8689,10965.474860335196,-2276.4748603351964,79.23961443229638,Low
South Ayrshire,UKM94,1998,9968,10965.474860335196,-997.4748603351964,90.90349599046269,Low
South Lanarkshire,UKM95,1998,10211,10965.474860335196,-754.4748603351964,93.11954229119328,Low
Belfast,UKN06,1998,10196,10965.474860335196,-769.4748603351964,92.9827493096667,Low
"Armagh City, Banbridge and Craigavon",UKN07,1998,8831,10965.474860335196,-2134.4748603351964,80.534587990748,Low
"Newry, Mourne and Down",UKN08,1998,8696,10965.474860335196,-2269.4748603351964,79.30345115700878,Low
Ards and North Down,UKN09,1998,9748,10965.474860335196,-1217.4748603351964,88.89719892807287,Low
Derry City and Strabane,UKN10,1998,7196,10965.474860335196,-3769.4748603351964,65.62415300435089,Low
Mid Ulster,UKN11,1998,7941,10965.474860335196,-3024.4748603351964,72.41820442017098,Low
Causeway Coast and Glens,UKN12,1998,7193,10965.474860335196,-3772.4748603351964,65.59679440804557,Low
Antrim and Newtownabbey,UKN13,1998,9521,10965.474860335196,-1444.4748603351964,86.82706514097063,Low
Lisburn and Castlereagh,UKN14,1998,9566,10965.474860335196,-1399.4748603351964,87.23744408555038,Low
Mid and East Antrim,UKN15,1998,9494,10965.474860335196,-1471.4748603351964,86.5808377742228,Low
Fermanagh and Omagh,UKN16,1998,7878,10965.474860335196,-3087.4748603351964,71.84367389775934,Low
Hartlepool and Stockton-on-Tees,UKC11,1999,9765,11354.804469273742,-1589.8044692737421,85.9988388741015,Low
South Teesside,UKC12,1999,9201,11354.804469273742,-2153.804469273742,81.03177844143448,Low
Darlington,UKC13,1999,9753,11354.804469273742,-1601.8044692737421,85.89315673723623,Low
Durham CC,UKC14,1999,9886,11354.804469273742,-1468.8044692737421,87.06446708749282,Low
Northumberland,UKC21,1999,11021,11354.804469273742,-333.80446927374214,97.06023586599821,Low
Tyneside,UKC22,1999,9669,11354.804469273742,-1685.8044692737421,85.15338177917945,Low
Sunderland,UKC23,1999,8990,11354.804469273742,-2364.804469273742,79.17353420155375,Low
West Cumbria,UKD11,1999,9717,11354.804469273742,-1637.8044692737421,85.57611032664046,Low
East Cumbria,UKD12,1999,11767,11354.804469273742,412.19553072625786,103.63014204112157,Low
Manchester,UKD33,1999,8173,11354.804469273742,-3181.804469273742,71.97834204997761,Low
Greater Manchester South West,UKD34,1999,12823,11354.804469273742,1468.1955307262579,112.93017008526405,Low
Greater Manchester South East,UKD35,1999,10791,11354.804469273742,-563.8044692737421,95.03466157608081,Low
Greater Manchester North West,UKD36,1999,10651,11354.804469273742,-703.8044692737421,93.80170331265283,Low
Greater Manchester North East,UKD37,1999,9834,11354.804469273742,-1520.8044692737421,86.60651116107671,Low
Blackburn with Darwen,UKD41,1999,9048,11354.804469273742,-2306.804469273742,79.68433119640248,Low
Blackpool,UKD42,1999,9908,11354.804469273742,-1446.8044692737421,87.25821767174577,Low
Lancaster and Wyre,UKD44,1999,9839,11354.804469273742,-1515.8044692737421,86.65054538477057,Low
Mid Lancashire,UKD45,1999,11381,11354.804469273742,26.195530726257857,100.23069997195586,Low
East Lancashire,UKD46,1999,8846,11354.804469273742,-2508.804469273742,77.90534855917069,Low
Chorley and West Lancashire,UKD47,1999,10990,11354.804469273742,-364.80446927374214,96.7872236790963,Low
Warrington,UKD61,1999,11215,11354.804469273742,-139.80446927374214,98.76876374531983,Low
Cheshire East,UKD62,1999,13093,11354.804469273742,1738.1955307262579,115.30801816473229,Low
Cheshire West and Chester,UKD63,1999,11954,11354.804469273742,599.1955307262579,105.2770220072718,Low
East Merseyside,UKD71,1999,8915,11354.804469273742,-2439.804469273742,78.5130208461459,Low
Liverpool,UKD72,1999,9098,11354.804469273742,-2256.804469273742,80.12467343334104,Low
Sefton,UKD73,1999,12055,11354.804469273742,700.1955307262579,106.1665133258877,Low
Wirral,UKD74,1999,11124,11354.804469273742,-230.80446927374214,97.96734087409165,Low
"Kingston upon Hull, City of",UKE11,1999,8237,11354.804469273742,-3117.804469273742,72.54198011325899,Low
East Riding of Yorkshire,UKE12,1999,11873,11354.804469273742,518.1955307262579,104.56366758343134,Low
North and North East Lincolnshire,UKE13,1999,9908,11354.804469273742,-1446.8044692737421,87.25821767174577,Low
York,UKE21,1999,12061,11354.804469273742,706.1955307262579,106.21935439432033,Low
North Yorkshire CC,UKE22,1999,12614,11354.804469273742,1259.1955307262579,111.08953953486085,Low
"Barnsley, Doncaster and Rotherham",UKE31,1999,9562,11354.804469273742,-1792.8044692737421,84.21104939213092,Low
Sheffield,UKE32,1999,10031,11354.804469273742,-1323.8044692737421,88.34145957461465,Low
Bradford,UKE41,1999,9975,11354.804469273742,-1379.8044692737421,87.84827626924346,Low
Leeds,UKE42,1999,10879,11354.804469273742,-475.80446927374214,95.80966391309269,Low
Calderdale and Kirklees,UKE44,1999,10251,11354.804469273742,-1103.8044692737421,90.27896541714433,Low
Wakefield,UKE45,1999,10039,11354.804469273742,-1315.8044692737421,88.41191433252482,Low
Derby,UKF11,1999,9898,11354.804469273742,-1456.8044692737421,87.17014922435806,Low
East Derbyshire,UKF12,1999,9584,11354.804469273742,-1770.8044692737421,84.40479997638388,Low
South and West Derbyshire,UKF13,1999,10520,11354.804469273742,-834.8044692737421,92.6480066518738,Low
Nottingham,UKF14,1999,9049,11354.804469273742,-2305.804469273742,79.69313804114125,Low
North Nottinghamshire,UKF15,1999,9916,11354.804469273742,-1438.8044692737421,87.32867242965595,Low
South Nottinghamshire,UKF16,1999,11914,11354.804469273742,559.1955307262579,104.92474821772095,Low
Leicester,UKF21,1999,8660,11354.804469273742,-2694.804469273742,76.26727543775922,Low
Leicestershire CC and Rutland,UKF22,1999,11783,11354.804469273742,428.19553072625786,103.77105155694191,Low
West Northamptonshire,UKF24,1999,11569,11354.804469273742,214.19553072625786,101.88638678284488,Low
North Northamptonshire,UKF25,1999,10859,11354.804469273742,-495.80446927374214,95.63352701831727,Low
Lincolnshire,UKF30,1999,10714,11354.804469273742,-640.8044692737421,94.35653453119542,Low
"Herefordshire, County of",UKG11,1999,10974,11354.804469273742,-380.80446927374214,96.64631416327596,Low
Worcestershire,UKG12,1999,12118,11354.804469273742,763.1955307262579,106.7213445444303,Low
Warwickshire,UKG13,1999,12569,11354.804469273742,1214.1955307262579,110.69323152161614,Low
Telford and Wrekin,UKG21,1999,10582,11354.804469273742,-772.8044692737421,93.19403102567762,Low
Shropshire CC,UKG22,1999,11544,11354.804469273742,189.19553072625786,101.66621566437558,Low
Stoke-on-Trent,UKG23,1999,9009,11354.804469273742,-2345.804469273742,79.3408642515904,Low
Staffordshire CC,UKG24,1999,11144,11354.804469273742,-210.80446927374214,98.14347776886707,Low
Birmingham,UKG31,1999,9453,11354.804469273742,-1901.8044692737421,83.25110331560485,Low
Solihull,UKG32,1999,13094,11354.804469273742,1739.1955307262579,115.31682500947105,Low
Coventry,UKG33,1999,9518,11354.804469273742,-1836.8044692737421,83.82354822362498,Low
Dudley,UKG36,1999,10356,11354.804469273742,-998.8044692737421,91.20368411471532,Low
Sandwell,UKG37,1999,8804,11354.804469273742,-2550.804469273742,77.5354610801423,Low
Walsall,UKG38,1999,9572,11354.804469273742,-1782.8044692737421,84.29911783951863,Low
Wolverhampton,UKG39,1999,9689,11354.804469273742,-1665.8044692737421,85.32951867395488,Low
Peterborough,UKH11,1999,11033,11354.804469273742,-321.80446927374214,97.16591800286346,Low
Cambridgeshire CC,UKH12,1999,12636,11354.804469273742,1281.1955307262579,111.28329011911381,Low
Suffolk,UKH14,1999,10708,11354.804469273742,-646.8044692737421,94.3036934627628,Low
Norwich and East Norfolk,UKH15,1999,10521,11354.804469273742,-833.8044692737421,92.65681349661257,Low
North and West Norfolk,UKH16,1999,10077,11354.804469273742,-1277.8044692737421,88.74657443259812,Low
Breckland and South Norfolk,UKH17,1999,10806,11354.804469273742,-548.8044692737421,95.16676424716238,Low
Luton,UKH21,1999,9417,11354.804469273742,-1937.8044692737421,82.93405690500907,Low
Hertfordshire,UKH23,1999,14135,11354.804469273742,2780.195530726258,124.48475038253196,Low
Bedford,UKH24,1999,11972,11354.804469273742,617.1955307262579,105.43554521256968,Low
Central Bedfordshire,UKH25,1999,12848,11354.804469273742,1493.1955307262579,113.15034120373333,Low
Southend-on-Sea,UKH31,1999,11615,11354.804469273742,260.19553072625786,102.29150164082834,Low
Thurrock,UKH32,1999,10563,11354.804469273742,-791.8044692737421,93.02670097564096,Low
Essex Haven Gateway,UKH34,1999,11094,11354.804469273742,-260.80446927374214,97.70313553192851,Low
West Essex,UKH35,1999,14325,11354.804469273742,2970.195530726258,126.1580508828985,Low
Heart of Essex,UKH36,1999,14605,11354.804469273742,3250.195530726258,128.62396740975447,Low
Essex Thames Gateway,UKH37,1999,12288,11354.804469273742,933.1955307262579,108.2185081500214,Low
Camden and City of London,UKI31,1999,21711,11354.804469273742,10356.195530726258,191.20540612346312,High
Westminster,UKI32,1999,23911,11354.804469273742,12556.195530726258,210.58046454875995,Very High
Kensington & Chelsea and Hammersmith & Fulham,UKI33,1999,29111,11354.804469273742,17756.195530726258,256.37605719037055,Very High
Wandsworth,UKI34,1999,17256,11354.804469273742,5901.195530726258,151.9709128122371,Medium
Hackney and Newham,UKI41,1999,7805,11354.804469273742,-3549.804469273742,68.7374231861098,Low
Tower Hamlets,UKI42,1999,14171,11354.804469273742,2816.195530726258,124.80179679312772,Low
Haringey and Islington,UKI43,1999,16783,11354.804469273742,5428.195530726258,147.8052752507983,Medium
Lewisham and Southwark,UKI44,1999,11280,11354.804469273742,-74.80446927374214,99.34120865333996,Low
Lambeth,UKI45,1999,12486,11354.804469273742,1131.1955307262579,109.96226340829813,Low
Bexley and Greenwich,UKI51,1999,13517,11354.804469273742,2162.195530726258,119.0421203339713,Low
Barking & Dagenham and Havering,UKI52,1999,11114,11354.804469273742,-240.80446927374214,97.87927242670393,Low
Redbridge and Waltham Forest,UKI53,1999,11863,11354.804469273742,508.19553072625786,104.47559913604363,Low
Enfield,UKI54,1999,11737,11354.804469273742,382.19553072625786,103.36593669895844,Low
Bromley,UKI61,1999,15337,11354.804469273742,3982.195530726258,135.07057775853502,Medium
Croydon,UKI62,1999,11464,11354.804469273742,109.19553072625786,100.96166808527387,Low
"Merton, Kingston upon Thames and Sutton",UKI63,1999,15395,11354.804469273742,4040.195530726258,135.58137475338376,Medium
Barnet,UKI71,1999,14084,11354.804469273742,2729.195530726258,124.03560130085462,Low
Brent,UKI72,1999,12122,11354.804469273742,767.1955307262579,106.75657192338537,Low
Ealing,UKI73,1999,14034,11354.804469273742,2679.195530726258,123.59525906391606,Low
Harrow and Hillingdon,UKI74,1999,12886,11354.804469273742,1531.1955307262579,113.48500130380663,Low
Hounslow and Richmond upon Thames,UKI75,1999,18718,11354.804469273742,7363.195530726258,164.8465198203207,High
Berkshire,UKJ11,1999,14515,11354.804469273742,3160.195530726258,127.83135138326504,Low
Milton Keynes,UKJ12,1999,11780,11354.804469273742,425.19553072625786,103.7446310227256,Low
Buckinghamshire CC,UKJ13,1999,16129,11354.804469273742,4774.195530726258,142.04559879164188,Medium
Oxfordshire,UKJ14,1999,14040,11354.804469273742,2685.195530726258,123.64810013234869,Low
Brighton and Hove,UKJ21,1999,12675,11354.804469273742,1320.1955307262579,111.62675706392588,Low
East Sussex CC,UKJ22,1999,12571,11354.804469273742,1216.1955307262579,110.71084521109368,Low
West Surrey,UKJ25,1999,17722,11354.804469273742,6367.195530726258,156.07490246050452,Medium
East Surrey,UKJ26,1999,17253,11354.804469273742,5898.195530726258,151.9444922780208,Medium
West Sussex (South West),UKJ27,1999,12278,11354.804469273742,923.1955307262579,108.1304397026337,Low
West Sussex (North East),UKJ28,1999,15313,11354.804469273742,3958.195530726258,134.8592134848045,Medium
Portsmouth,UKJ31,1999,9982,11354.804469273742,-1372.8044692737421,87.90992418241485,Low
Southampton,UKJ32,1999,9699,11354.804469273742,-1655.8044692737421,85.41758712134259,Low
